student_number,name,gender,age,department_code,semester,academic_year,attendance_percentage,previous_cgpa,mid_1,mid_2,internal_marks,backlogs,semester_cgpa,grade,risk_level,academic_average,attendance_risk_score,attendance_risk_category,internal_average,mid_term_average,backlog_severity_score,backlog_severity_category,previous_cgpa_trend,academic_stability
2023cs108,Sanya Singireddy,FEMALE,21,CS,4,2021-2022,98.23,8.61,77.51,94.58,91.95,0,8.85,A+,LOW,88.01,0.0,NORMAL,0.9195,86.04,0.0,NONE,0.04,0.1014
2023civil109,Pranav Chopra,MALE,20,CIVIL,1,2020-2021,73.52,6.16,58.07,64.86,63.79,2,5.84,C,HIGH,62.24,0.0197,AT_RISK,0.6379,61.46,0.4,MODERATE,0.0,0.0
2023civil109,Pranav Chopra,MALE,20,CIVIL,2,2020-2021,63.28,5.84,73.1,76.78,70.94,1,6.24,B,MEDIUM,73.61,0.1563,CRITICAL,0.7094,74.94,0.2,MODERATE,-0.32,0.0
2023civil109,Pranav Chopra,MALE,21,CIVIL,3,2021-2022,64.61,6.04,64.02,76.59,71.36,0,6.45,B,MEDIUM,70.66,0.1385,CRITICAL,0.7136,70.31,0.0,NONE,0.2,0.1617
2023civil109,Pranav Chopra,MALE,21,CIVIL,4,2021-2022,67.98,6.18,57.49,63.22,77.02,1,5.88,C,HIGH,65.91,0.0936,AT_RISK,0.7702,60.36,0.2,MODERATE,0.14,0.1561
2023civil109,Pranav Chopra,MALE,22,CIVIL,5,2022-2023,71.5,6.1,76.23,62.65,68.39,0,6.61,B,MEDIUM,69.09,0.0467,AT_RISK,0.6839,69.44,0.0,NONE,-0.08,0.1367
2023civil109,Pranav Chopra,MALE,22,CIVIL,6,2022-2023,71.88,6.2,87.94,60.72,72.76,0,6.63,B,MEDIUM,73.81,0.0416,AT_RISK,0.7276,74.33,0.0,NONE,0.1,0.1343
2023civil109,Pranav Chopra,MALE,23,CIVIL,7,2023-2024,76.0,6.27,73.92,66.87,68.61,0,6.18,B,MEDIUM,69.8,0.0,NORMAL,0.6861,70.4,0.0,NONE,0.07,0.1408
2023civil110,Karthik Chopra,MALE,19,CIVIL,1,2020-2021,81.49,5.73,62.28,64.32,64.58,2,5.56,C,HIGH,63.73,0.0,NORMAL,0.6458,63.3,0.4,MODERATE,0.0,0.0
2023civil110,Karthik Chopra,MALE,19,CIVIL,2,2020-2021,82.06,5.56,56.4,57.41,65.23,0,6.03,B,MEDIUM,59.68,0.0,NORMAL,0.6523,56.9,0.0,NONE,-0.17,0.0
2023civil110,Karthik Chopra,MALE,20,CIVIL,3,2021-2022,82.91,5.79,63.15,57.45,65.16,2,5.6,C,HIGH,61.92,0.0,NORMAL,0.6516,60.3,0.4,MODERATE,0.23,0.1193
2023civil110,Karthik Chopra,MALE,20,CIVIL,4,2021-2022,94.02,5.73,58.8,61.81,60.45,1,5.73,C,HIGH,60.35,0.0,NORMAL,0.6045,60.3,0.2,MODERATE,-0.06,0.0991
2023civil110,Karthik Chopra,MALE,21,CIVIL,5,2022-2023,87.78,5.73,60.03,70.56,62.9,1,5.58,C,HIGH,64.5,0.0,NORMAL,0.629,65.3,0.2,MODERATE,0.0,0.0867
2023cs111,Ananya Rao,FEMALE,19,CS,1,2020-2021,89.07,8.18,77.34,71.13,70.46,0,7.93,A,LOW,72.98,0.0,NORMAL,0.7046,74.24,0.0,NONE,0.0,0.0
2023cs111,Ananya Rao,FEMALE,19,CS,2,2020-2021,80.71,7.93,70.75,57.66,74.45,0,7.18,A,LOW,67.62,0.0,NORMAL,0.7445,64.2,0.0,NONE,-0.25,0.0
2023cs111,Ananya Rao,FEMALE,20,CS,3,2021-2022,90.68,7.55,68.85,69.56,66.93,0,7.2,A,LOW,68.45,0.0,NORMAL,0.6693,69.2,0.0,NONE,-0.38,0.3172
2023cs111,Ananya Rao,FEMALE,20,CS,4,2021-2022,90.85,7.44,56.15,78.74,71.76,0,6.99,B,MEDIUM,68.88,0.0,NORMAL,0.7176,67.44,0.0,NONE,-0.11,0.342
2023cs111,Ananya Rao,FEMALE,21,CS,5,2022-2023,81.38,7.32,81.39,65.66,64.3,0,7.41,A,LOW,70.45,0.0,NORMAL,0.643,73.53,0.0,NONE,-0.12,0.3593
2023mech112,Aarav Deshmukh,MALE,19,MECH,1,2020-2021,82.79,7.92,67.31,74.24,67.87,0,7.76,A,LOW,69.81,0.0,NORMAL,0.6787,70.78,0.0,NONE,0.0,0.0
2023mech112,Aarav Deshmukh,MALE,19,MECH,2,2020-2021,85.56,7.76,76.07,75.05,81.81,0,7.78,A,LOW,77.64,0.0,NORMAL,0.8181,75.56,0.0,NONE,-0.16,0.0
2023mech112,Aarav Deshmukh,MALE,20,MECH,3,2021-2022,76.47,7.77,75.52,85.34,67.93,0,7.61,A,LOW,76.26,0.0,NORMAL,0.6793,80.43,0.0,NONE,0.01,0.0896
2023mech112,Aarav Deshmukh,MALE,20,MECH,4,2021-2022,82.74,7.72,72.44,66.87,78.61,0,8.03,A+,LOW,72.64,0.0,NORMAL,0.7861,69.66,0.0,NONE,-0.05,0.0877
2023mech112,Aarav Deshmukh,MALE,21,MECH,5,2022-2023,81.74,7.79,67.27,63.41,74.29,0,7.65,A,LOW,68.32,0.0,NORMAL,0.7429,65.34,0.0,NONE,0.07,0.076
2023mech112,Aarav Deshmukh,MALE,21,MECH,6,2022-2023,82.73,7.77,72.62,69.1,67.54,0,7.61,A,LOW,69.75,0.0,NORMAL,0.6754,70.86,0.0,NONE,-0.02,0.0685
2023mech112,Aarav Deshmukh,MALE,22,MECH,7,2023-2024,84.37,7.74,63.3,82.12,75.87,0,7.88,A,LOW,73.76,0.0,NORMAL,0.7587,72.71,0.0,NONE,-0.03,0.0652
2023civil113,Nikhil Iyer,OTHER,19,CIVIL,1,2020-2021,59.45,5.78,44.95,52.25,57.06,4,4.91,C,HIGH,51.42,0.2073,CRITICAL,0.5706,48.6,0.8,SEVERE,0.0,0.0
2023civil113,Nikhil Iyer,OTHER,19,CIVIL,2,2020-2021,64.84,4.91,50.28,45.58,60.69,0,4.87,C,HIGH,52.18,0.1355,CRITICAL,0.6069,47.93,0.0,NONE,-0.87,0.0
2023civil113,Nikhil Iyer,OTHER,20,CIVIL,3,2021-2022,65.73,4.89,48.63,59.88,57.94,1,4.89,C,HIGH,55.48,0.1236,AT_RISK,0.5794,54.26,0.2,MODERATE,-0.02,0.5082
2023civil113,Nikhil Iyer,OTHER,20,CIVIL,4,2021-2022,54.34,4.89,46.89,51.51,54.93,0,4.87,C,HIGH,51.11,0.2755,CRITICAL,0.5493,49.2,0.0,NONE,0.0,0.4418
2023civil113,Nikhil Iyer,OTHER,21,CIVIL,5,2022-2023,52.95,4.89,48.01,34.76,56.83,1,4.39,C,HIGH,46.53,0.294,CRITICAL,0.5683,41.38,0.2,MODERATE,0.0,0.3959
2023civil113,Nikhil Iyer,OTHER,21,CIVIL,6,2022-2023,46.2,4.79,36.01,35.37,47.76,1,4.1,C,HIGH,39.71,0.384,CRITICAL,0.4776,35.69,0.2,MODERATE,-0.1,0.3723
2023civil113,Nikhil Iyer,OTHER,22,CIVIL,7,2023-2024,55.82,4.67,41.58,45.8,56.54,1,4.53,C,HIGH,47.97,0.2557,CRITICAL,0.5654,43.69,0.2,MODERATE,-0.12,0.3654
2023civil113,Nikhil Iyer,OTHER,22,CIVIL,8,2023-2024,44.89,4.65,36.16,52.04,63.58,2,4.03,C,HIGH,50.59,0.4015,CRITICAL,0.6358,44.1,0.4,MODERATE,-0.02,0.3572
2023ece114,Ishita Iyer,FEMALE,18,ECE,1,2020-2021,72.41,6.69,58.16,54.05,61.23,0,6.19,B,MEDIUM,57.81,0.0345,AT_RISK,0.6123,56.1,0.0,NONE,0.0,0.0
2023ece114,Ishita Iyer,FEMALE,18,ECE,2,2020-2021,87.44,6.19,68.12,62.25,63.83,0,6.52,B,MEDIUM,64.73,0.0,NORMAL,0.6383,65.18,0.0,NONE,-0.5,0.0
2023ece114,Ishita Iyer,FEMALE,19,ECE,3,2021-2022,78.8,6.36,57.22,62.59,63.01,0,6.29,B,MEDIUM,60.94,0.0,NORMAL,0.6301,59.9,0.0,NONE,0.17,0.2542
2023ece114,Ishita Iyer,FEMALE,19,ECE,4,2021-2022,77.03,6.33,58.44,62.81,58.32,1,6.33,B,MEDIUM,59.86,0.0,NORMAL,0.5832,60.62,0.2,MODERATE,-0.03,0.2117
2023ece115,Sneha Gupta,FEMALE,20,ECE,1,2020-2021,62.2,5.55,69.47,75.37,76.93,3,5.47,C,HIGH,73.92,0.1707,CRITICAL,0.7693,72.42,0.6,SEVERE,0.0,0.0
2023ece115,Sneha Gupta,FEMALE,20,ECE,2,2020-2021,71.44,5.47,70.72,68.48,65.08,0,6.08,B,MEDIUM,68.09,0.0475,AT_RISK,0.6508,69.6,0.0,NONE,-0.08,0.0
2023ece115,Sneha Gupta,FEMALE,21,ECE,3,2021-2022,61.08,5.78,72.26,68.93,64.46,0,6.6,B,MEDIUM,68.55,0.1856,CRITICAL,0.6446,70.6,0.0,NONE,0.31,0.1609
2023ece115,Sneha Gupta,FEMALE,21,ECE,4,2021-2022,70.24,6.05,66.62,80.98,61.41,1,6.02,B,MEDIUM,69.67,0.0635,AT_RISK,0.6141,73.8,0.2,MODERATE,0.27,0.2606
2023ece115,Sneha Gupta,FEMALE,22,ECE,5,2022-2023,74.08,6.04,74.95,71.15,59.11,1,5.97,C,HIGH,68.4,0.0123,AT_RISK,0.5911,73.05,0.2,MODERATE,-0.01,0.269
2023ece115,Sneha Gupta,FEMALE,22,ECE,6,2022-2023,73.98,6.03,70.3,73.32,67.66,1,5.82,C,HIGH,70.43,0.0136,AT_RISK,0.6766,71.81,0.2,MODERATE,-0.01,0.2617
2023ece115,Sneha Gupta,FEMALE,23,ECE,7,2023-2024,82.39,5.99,73.15,79.94,67.79,0,6.74,B,MEDIUM,73.63,0.0,NORMAL,0.6779,76.54,0.0,NONE,-0.04,0.2474
2023ece116,Meera Rao,FEMALE,20,ECE,1,2020-2021,77.29,8.14,76.82,71.87,68.23,0,8.21,A+,LOW,72.31,0.0,NORMAL,0.6823,74.34,0.0,NONE,0.0,0.0
2023ece116,Meera Rao,FEMALE,20,ECE,2,2020-2021,79.02,8.21,72.2,61.1,62.28,0,7.58,A,LOW,65.19,0.0,NORMAL,0.6228,66.65,0.0,NONE,0.07,0.0
2023ece116,Meera Rao,FEMALE,21,ECE,3,2021-2022,76.08,7.9,65.09,69.62,76.66,0,7.72,A,LOW,70.46,0.0,NORMAL,0.7666,67.36,0.0,NONE,-0.31,0.1626
2023ece116,Meera Rao,FEMALE,21,ECE,4,2021-2022,70.97,7.84,68.12,63.96,66.78,0,7.27,A,LOW,66.29,0.0537,AT_RISK,0.6678,66.04,0.0,NONE,-0.06,0.1801
2023ece116,Meera Rao,FEMALE,22,ECE,5,2022-2023,73.66,7.7,61.28,68.04,65.92,0,6.64,B,MEDIUM,65.08,0.0179,AT_RISK,0.6592,64.66,0.0,NONE,-0.14,0.2124
2023ece116,Meera Rao,FEMALE,22,ECE,6,2022-2023,83.81,7.48,75.36,66.57,68.82,0,7.06,A,LOW,70.25,0.0,NORMAL,0.6882,70.96,0.0,NONE,-0.22,0.2724
2023ece116,Meera Rao,FEMALE,23,ECE,7,2023-2024,82.42,7.41,80.23,69.79,73.84,0,7.46,A,LOW,74.62,0.0,NORMAL,0.7384,75.01,0.0,NONE,-0.07,0.3052
2023ece116,Meera Rao,FEMALE,23,ECE,8,2023-2024,70.33,7.42,66.39,69.65,66.45,0,7.1,A,LOW,67.5,0.0623,AT_RISK,0.6645,68.02,0.0,NONE,0.01,0.3146
2023it117,Rahul Iyer,MALE,18,IT,1,2020-2021,67.1,5.43,47.99,48.79,44.52,1,4.74,C,HIGH,47.1,0.1053,AT_RISK,0.4452,48.39,0.2,MODERATE,0.0,0.0
2023it117,Rahul Iyer,MALE,18,IT,2,2020-2021,59.64,4.74,53.0,34.5,55.59,3,4.31,C,HIGH,47.7,0.2048,CRITICAL,0.5559,43.75,0.6,SEVERE,-0.69,0.0
2023it117,Rahul Iyer,MALE,19,IT,3,2021-2022,60.87,4.53,30.17,43.62,49.5,1,3.94,C,HIGH,41.1,0.1884,CRITICAL,0.495,36.89,0.2,MODERATE,-0.21,0.4709
2023it117,Rahul Iyer,MALE,19,IT,4,2021-2022,57.33,4.33,53.62,48.43,45.2,0,4.23,C,HIGH,49.08,0.2356,CRITICAL,0.452,51.02,0.0,NONE,-0.2,0.4786
2023civil118,Pooja Chopra,FEMALE,20,CIVIL,1,2020-2021,76.45,7.22,78.11,82.37,76.51,1,7.33,A,LOW,79.0,0.0,NORMAL,0.7651,80.24,0.2,MODERATE,0.0,0.0
2023civil118,Pooja Chopra,FEMALE,20,CIVIL,2,2020-2021,85.9,7.33,84.48,79.3,78.28,0,7.54,A,LOW,80.69,0.0,NORMAL,0.7828,81.89,0.0,NONE,0.11,0.0
2023civil118,Pooja Chopra,FEMALE,21,CIVIL,3,2021-2022,83.29,7.44,76.03,80.06,79.45,0,7.51,A,LOW,78.51,0.0,NORMAL,0.7945,78.04,0.0,NONE,0.11,0.11
2023civil118,Pooja Chopra,FEMALE,21,CIVIL,4,2021-2022,73.47,7.46,81.93,79.63,81.69,0,7.62,A,LOW,81.08,0.0204,AT_RISK,0.8169,80.78,0.0,NONE,0.02,0.1109
2023civil118,Pooja Chopra,FEMALE,22,CIVIL,5,2022-2023,84.25,7.5,74.93,90.46,70.45,0,7.7,A,LOW,78.61,0.0,NORMAL,0.7045,82.7,0.0,NONE,0.04,0.114
2023ds119,Pranav Gupta,MALE,19,DS,1,2020-2021,77.98,8.18,77.48,84.8,89.08,0,7.84,A,LOW,83.79,0.0,NORMAL,0.8908,81.14,0.0,NONE,0.0,0.0
2023ds119,Pranav Gupta,MALE,19,DS,2,2020-2021,77.22,7.84,66.86,76.02,90.83,0,7.76,A,LOW,77.9,0.0,NORMAL,0.9083,71.44,0.0,NONE,-0.34,0.0
2023ds119,Pranav Gupta,MALE,20,DS,3,2021-2022,69.65,7.8,80.19,93.79,73.53,0,7.73,A,LOW,82.5,0.0713,AT_RISK,0.7353,86.99,0.0,NONE,-0.04,0.2088
2023ds119,Pranav Gupta,MALE,20,DS,4,2021-2022,79.46,7.78,92.09,80.33,76.49,0,8.38,A+,LOW,82.97,0.0,NORMAL,0.7649,86.21,0.0,NONE,-0.02,0.1883
2023ds119,Pranav Gupta,MALE,21,DS,5,2022-2023,78.98,7.93,84.59,75.64,82.44,0,7.97,A,LOW,80.89,0.0,NORMAL,0.8244,80.12,0.0,NONE,0.15,0.1636
2023ds119,Pranav Gupta,MALE,21,DS,6,2022-2023,73.06,7.94,88.79,85.36,77.3,0,8.37,A+,LOW,83.82,0.0259,AT_RISK,0.773,87.08,0.0,NONE,0.01,0.147
2023ds119,Pranav Gupta,MALE,22,DS,7,2023-2024,72.12,8.01,83.77,88.44,77.13,0,8.1,A+,LOW,83.11,0.0384,AT_RISK,0.7713,86.1,0.0,NONE,0.07,0.1393
2023ds120,Meera Gupta,FEMALE,18,DS,1,2020-2021,84.11,8.64,79.12,90.6,100.0,0,8.45,A+,LOW,89.91,0.0,NORMAL,1.0,84.86,0.0,NONE,0.0,0.0
2023ds120,Meera Gupta,FEMALE,18,DS,2,2020-2021,86.39,8.45,92.5,89.4,87.82,0,8.4,A+,LOW,89.91,0.0,NORMAL,0.8782,90.95,0.0,NONE,-0.19,0.0
2023ds120,Meera Gupta,FEMALE,19,DS,3,2021-2022,87.72,8.43,84.26,75.66,94.36,0,8.68,A+,LOW,84.76,0.0,NORMAL,0.9436,79.96,0.0,NONE,-0.02,0.1159
2023ds120,Meera Gupta,FEMALE,19,DS,4,2021-2022,87.27,8.51,90.31,95.38,89.51,0,8.95,A+,LOW,91.73,0.0,NORMAL,0.8951,92.84,0.0,NONE,0.08,0.0946
2023ds120,Meera Gupta,FEMALE,20,DS,5,2022-2023,86.15,8.62,96.95,91.0,89.36,0,8.6,A+,LOW,92.44,0.0,NORMAL,0.8936,93.98,0.0,NONE,0.11,0.0962
